activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18050244,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '15.17', 'le': '0.29', 'lle': '6.32', 'sei': '5.51'}",CHEMBL2064645,,CHEMBL2064645,6.89,0,http://www.openphacts.org/units/Nanomolar,2991342,=,1,1,=,,EC50,nM,,128.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,128.0
,18050245,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '13.67', 'le': '0.28', 'lle': '4.64', 'sei': '5.57'}",CHEMBL4071867,,CHEMBL4071867,6.26,0,http://www.openphacts.org/units/Nanomolar,2991344,=,1,1,=,,EC50,nM,,550.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,550.0
Not Determined,18050246,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL3612932,,CHEMBL3612932,,0,,2991345,,1,0,,,EC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,,,,
,18050247,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '15.02', 'le': '0.30', 'lle': '5.47', 'sei': '5.64'}",CHEMBL4066973,,CHEMBL4066973,6.91,0,http://www.openphacts.org/units/Nanomolar,2991347,=,1,1,=,,EC50,nM,,124.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,124.0
,18050248,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '13.87', 'le': '0.28', 'lle': '4.74', 'sei': '5.37'}",CHEMBL4093756,,CHEMBL4093756,6.57,0,http://www.openphacts.org/units/Nanomolar,2991348,=,1,1,=,,EC50,nM,,267.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,267.0
,18050249,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Br)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '12.91', 'le': '0.29', 'lle': '4.96', 'sei': '5.32'}",CHEMBL4071830,,CHEMBL4071830,6.51,0,http://www.openphacts.org/units/Nanomolar,2991349,=,1,1,=,,EC50,nM,,308.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,308.0
,18050250,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '12.85', 'le': '0.26', 'lle': '4.05', 'sei': '5.12'}",CHEMBL4105127,,CHEMBL4105127,6.27,0,http://www.openphacts.org/units/Nanomolar,2991352,=,1,1,=,,EC50,nM,,535.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,535.0
,18050251,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)OC)[C@@H](O)[C@H]1O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '13.48', 'le': '0.28', 'lle': '5.30', 'sei': '4.61'}",CHEMBL4092411,,CHEMBL4092411,6.07,0,http://www.openphacts.org/units/Nanomolar,2991337,=,1,1,=,,EC50,nM,,860.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,nM,UO_0000065,,860.0
Not Active,18050252,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](c2ccc([125I])cc2)CC2CC[C@H]1N2C,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4066427,,CHEMBL4116997,,0,,2991355,,1,0,,,EC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,,,,
,18050253,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL3407784,,CHEMBL3407784,,0,http://qudt.org/vocab/unit#Percent,2991340,=,1,0,=,,Activity,%,,403.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,403.0
,18050254,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL3407785,,CHEMBL3407785,,0,http://qudt.org/vocab/unit#Percent,2991341,=,1,0,=,,Activity,%,,369.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,369.0
,18050255,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL2064645,,CHEMBL2064645,,0,http://qudt.org/vocab/unit#Percent,2991342,=,1,0,=,,Activity,%,,438.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,438.0
,18050256,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4071867,,CHEMBL4071867,,0,http://qudt.org/vocab/unit#Percent,2991344,=,1,0,=,,Activity,%,,405.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,405.0
Not Determined,18050257,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000375,BAO_0000219,cell-based format,CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL3612932,,CHEMBL3612932,,0,,2991345,,1,0,,,Activity,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,,,,
,18050258,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4066973,,CHEMBL4066973,,0,http://qudt.org/vocab/unit#Percent,2991347,=,1,0,=,,Activity,%,,540.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,540.0
,18050259,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4093756,,CHEMBL4093756,,0,http://qudt.org/vocab/unit#Percent,2991348,=,1,0,=,,Activity,%,,455.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,455.0
,18050260,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Br)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4071830,,CHEMBL4071830,,0,http://qudt.org/vocab/unit#Percent,2991349,=,1,0,=,,Activity,%,,520.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,520.0
,18050261,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4105127,,CHEMBL4105127,,0,http://qudt.org/vocab/unit#Percent,2991352,=,1,0,=,,Activity,%,,347.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,347.0
,18050262,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0001103,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)OC)[C@@H](O)[C@H]1O,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4092411,,CHEMBL4092411,,0,http://qudt.org/vocab/unit#Percent,2991337,=,1,0,=,,Activity,%,,269.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Activity,%,UO_0000187,,269.0
Not Active,18050263,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL370805,COCAINE,CHEMBL370805,,0,,2991338,,1,0,,,EC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,,,,
Not Active,18050265,[],CHEMBL4011341,Enhancing of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL781,MAZINDOL,CHEMBL781,,0,,2991339,,1,0,,,EC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,EC50,,,,
,18050266,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '14.37', 'le': '0.29', 'lle': '5.59', 'sei': '5.27'}",CHEMBL3407784,,CHEMBL3407784,6.60,0,http://www.openphacts.org/units/Nanomolar,2991340,=,1,1,=,,IC50,nM,,253.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,253.0
,18050267,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '13.19', 'le': '0.29', 'lle': '5.52', 'sei': '5.30'}",CHEMBL3407785,,CHEMBL3407785,6.64,0,http://www.openphacts.org/units/Nanomolar,2991341,=,1,1,=,,IC50,nM,,229.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,229.0
,18050268,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(F)c(F)c4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '15.48', 'le': '0.29', 'lle': '6.47', 'sei': '5.62'}",CHEMBL2064645,,CHEMBL2064645,7.04,0,http://www.openphacts.org/units/Nanomolar,2991342,=,1,1,=,,IC50,nM,,92.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,92.0
,18050269,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '14.82', 'le': '0.30', 'lle': '5.17', 'sei': '6.04'}",CHEMBL4071867,,CHEMBL4071867,6.79,0,http://www.openphacts.org/units/Nanomolar,2991344,=,1,1,=,,IC50,nM,,163.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,163.0
,18050270,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL3612932,,CHEMBL3612932,,0,http://www.openphacts.org/units/Nanomolar,2991345,>,1,1,>,,IC50,nM,,8700.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,8700.0
,18050271,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '14.99', 'le': '0.30', 'lle': '5.46', 'sei': '5.63'}",CHEMBL4066973,,CHEMBL4066973,6.90,0,http://www.openphacts.org/units/Nanomolar,2991347,=,1,1,=,,IC50,nM,,127.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,127.0
,18050272,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '14.71', 'le': '0.30', 'lle': '5.14', 'sei': '5.70'}",CHEMBL4093756,,CHEMBL4093756,6.97,0,http://www.openphacts.org/units/Nanomolar,2991348,=,1,1,=,,IC50,nM,,107.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,107.0
,18050273,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Br)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '13.10', 'le': '0.29', 'lle': '5.06', 'sei': '5.40'}",CHEMBL4071830,,CHEMBL4071830,6.61,0,http://www.openphacts.org/units/Nanomolar,2991349,=,1,1,=,,IC50,nM,,246.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,246.0
,18050274,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '12.18', 'le': '0.25', 'lle': '3.72', 'sei': '4.85'}",CHEMBL4105127,,CHEMBL4105127,5.94,0,http://www.openphacts.org/units/Nanomolar,2991352,=,1,1,=,,IC50,nM,,1145.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1145.0
,18050275,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)OC)[C@@H](O)[C@H]1O,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '14.23', 'le': '0.29', 'lle': '5.63', 'sei': '4.86'}",CHEMBL4092411,,CHEMBL4092411,6.40,0,http://www.openphacts.org/units/Nanomolar,2991337,=,1,1,=,,IC50,nM,,396.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,396.0
,18050276,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '21.63', 'le': '0.41', 'lle': '4.69', 'sei': '11.75'}",CHEMBL370805,COCAINE,CHEMBL370805,6.56,0,http://www.openphacts.org/units/Nanomolar,2991338,=,1,1,=,,IC50,nM,,274.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,274.0
Not Determined,18050277,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](c2ccc([125I])cc2)CC2CC[C@H]1N2C,,,CHEMBL4007505,J Med Chem,2017.0,,CHEMBL4066427,,CHEMBL4116997,,0,,2991355,,1,0,,,IC50,,,,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,,,,
,18050278,[],CHEMBL4011343,Inhibition of recombinant human DAT expressed in HEK293 cell membranes assessed as reduction in [3H]-DA uptake incubated for 22 mins by micro beta scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '27.69', 'le': '0.54', 'lle': '5.28', 'sei': '22.01'}",CHEMBL781,MAZINDOL,CHEMBL781,7.89,0,http://www.openphacts.org/units/Nanomolar,2991339,=,1,1,=,,IC50,nM,,13.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,13.0
,18050405,[],CHEMBL4011354,Inhibition of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '20.25', 'le': '0.38', 'lle': '4.27', 'sei': '11.00'}",CHEMBL370805,COCAINE,CHEMBL370805,6.14,0,http://www.openphacts.org/units/Nanomolar,2991338,=,1,1,=,,Ki,nM,,720.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,720.0
,18050406,[],CHEMBL4011354,Inhibition of [125I]RTI-55 binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '26.20', 'le': '0.51', 'lle': '4.85', 'sei': '20.82'}",CHEMBL781,MAZINDOL,CHEMBL781,7.46,0,http://www.openphacts.org/units/Nanomolar,2991339,=,1,1,=,,Ki,nM,,34.6,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,34.6
,18050407,[],CHEMBL4011355,Inhibition of [3H]mazindol binding to recombinant human DAT expressed in HEK293 cell membranes preincubated for 10 mins followed by radioligand addition measured after 90 mins by micro beta scintillation counting analysis,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL4007505,J Med Chem,2017.0,"{'bei': '19.44', 'le': '0.37', 'lle': '4.03', 'sei': '10.56'}",CHEMBL370805,COCAINE,CHEMBL370805,5.90,0,http://www.openphacts.org/units/Nanomolar,2991338,=,1,1,=,,Ki,nM,,1270.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1270.0
